ir,red,heart_rate,gsr,spo2,temp,cortisol
47836.0,52695.0,65.0,54.0,95.0,34.0,25.0
53969.0,47681.0,77.0,796.0,97.0,33.0,5.0
48513.0,41730.0,79.0,443.0,97.0,32.0,25.0
48768.0,43005.0,80.0,277.0,98.0,33.0,25.0
54932.0,49363.0,70.0,555.0,98.0,33.0,15.92
46440.0,49711.0,96.0,541.0,96.0,32.0,17.64
42286.0,42507.0,62.0,435.0,94.0,32.0,21.32
49197.0,48223.0,90.0,530.0,99.0,33.0,25.0
47579.0,51156.0,87.0,269.0,95.0,33.0,25.0
45169.0,42244.0,94.0,652.0,98.0,32.0,5.0
49123.0,53525.0,59.0,301.0,97.0,33.0,25.0
52458.0,46112.0,66.0,379.0,97.0,33.0,25.0
49954.0,54288.0,90.0,630.0,100.0,33.0,11.61
51535.0,45333.0,56.0,741.0,103.0,32.0,5.0
59067.0,42867.0,59.0,817.0,94.0,33.0,5.0
48286.0,45709.0,70.0,711.0,99.0,33.0,5.0
51392.0,47524.0,77.0,435.0,97.0,33.0,25.0
47454.0,46058.0,91.0,192.0,99.0,33.0,25.0
45768.0,46920.0,73.0,781.0,99.0,32.0,5.0
47075.0,49670.0,69.0,774.0,100.0,34.0,5.0
47606.0,47144.0,78.0,366.0,98.0,33.0,25.0
51797.0,47669.0,80.0,684.0,95.0,32.0,5.0
61745.0,39454.0,79.0,434.0,99.0,34.0,25.0
46420.0,49958.0,73.0,800.0,97.0,33.0,5.0
47917.0,47554.0,55.0,397.0,97.0,32.0,25.0
49684.0,56051.0,66.0,896.0,96.0,33.0,5.0
51979.0,43302.0,89.0,657.0,99.0,33.0,5.0
51318.0,38959.0,77.0,860.0,100.0,32.0,5.0
56420.0,51090.0,72.0,407.0,95.0,33.0,25.0
37868.0,49733.0,86.0,581.0,98.0,32.0,9.41
38065.0,42958.0,64.0,306.0,96.0,32.0,25.0
47521.0,40351.0,73.0,669.0,94.0,33.0,5.0
55487.0,55687.0,76.0,680.0,97.0,33.0,5.0
42172.0,55071.0,71.0,979.0,95.0,33.0,5.0
34962.0,35563.0,76.0,596.0,94.0,32.0,5.0
52856.0,45709.0,73.0,645.0,95.0,32.0,5.0
51218.0,56321.0,61.0,406.0,95.0,32.0,25.0
44549.0,45620.0,77.0,608.0,96.0,33.0,5.0
45072.0,45547.0,62.0,424.0,94.0,32.0,25.0
45151.0,46586.0,77.0,523.0,96.0,32.0,18.12
50553.0,42396.0,89.0,535.0,96.0,32.0,18.49
46868.0,39476.0,72.0,430.0,98.0,32.0,25.0
52470.0,53263.0,63.0,513.0,98.0,32.0,16.57
35727.0,38785.0,74.0,425.0,98.0,32.0,22.46
45716.0,49236.0,67.0,424.0,97.0,33.0,25.0
44370.0,52433.0,81.0,715.0,96.0,33.0,5.0
48718.0,40744.0,74.0,535.0,95.0,33.0,6.9
47310.0,43379.0,92.0,569.0,95.0,33.0,10.43
53989.0,54066.0,87.0,209.0,98.0,31.0,25.0
40703.0,50664.0,73.0,585.0,93.0,33.0,5.0
50227.0,44914.0,82.0,606.0,97.0,32.0,9.87
52792.0,54011.0,71.0,420.0,96.0,33.0,25.0
59283.0,54033.0,75.0,917.0,98.0,32.0,5.0
47591.0,49345.0,71.0,42.0,94.0,32.0,25.0
51622.0,43499.0,83.0,657.0,97.0,32.0,5.0
40981.0,45933.0,89.0,643.0,98.0,32.0,5.0
38040.0,49432.0,83.0,608.0,93.0,33.0,5.0
54224.0,47057.0,84.0,535.0,95.0,33.0,20.15
49972.0,52695.0,84.0,610.0,97.0,32.0,12.77
55893.0,40351.0,81.0,674.0,98.0,34.0,5.0
43133.0,40529.0,64.0,355.0,97.0,33.0,25.0
52600.0,48904.0,92.0,560.0,98.0,33.0,24.11
59344.0,45542.0,93.0,463.0,95.0,33.0,25.0
52099.0,44865.0,73.0,281.0,94.0,32.0,25.0
51383.0,39160.0,71.0,643.0,97.0,32.0,5.0
50043.0,48098.0,81.0,387.0,95.0,33.0,25.0
42146.0,47736.0,81.0,200.0,95.0,32.0,25.0
56778.0,51267.0,73.0,392.0,99.0,32.0,25.0
46946.0,48345.0,62.0,340.0,97.0,32.0,25.0
52522.0,47337.0,78.0,706.0,96.0,32.0,5.0
42185.0,53885.0,81.0,531.0,96.0,32.0,17.12
44103.0,41438.0,82.0,776.0,98.0,33.0,5.0
57175.0,50682.0,78.0,367.0,97.0,33.0,25.0
48263.0,39644.0,72.0,675.0,95.0,33.0,5.0
57266.0,43808.0,85.0,1068.0,93.0,33.0,5.0
49609.0,41937.0,76.0,571.0,101.0,33.0,10.0
40791.0,51910.0,70.0,672.0,95.0,33.0,5.0
54460.0,47673.0,73.0,639.0,98.0,33.0,8.8
47051.0,47932.0,58.0,216.0,100.0,32.0,25.0
53493.0,42466.0,73.0,617.0,97.0,32.0,5.0
50126.0,46502.0,82.0,561.0,96.0,32.0,12.6
42284.0,44183.0,78.0,448.0,94.0,32.0,23.67
50821.0,49917.0,90.0,323.0,94.0,32.0,25.0
60981.0,43045.0,72.0,639.0,98.0,33.0,5.0
52465.0,54649.0,80.0,306.0,100.0,33.0,25.0
49712.0,39622.0,83.0,927.0,96.0,33.0,5.0
55377.0,43967.0,98.0,523.0,96.0,33.0,25.0
51053.0,56386.0,76.0,255.0,98.0,33.0,25.0
51048.0,45824.0,65.0,397.0,96.0,32.0,25.0
44542.0,41426.0,83.0,444.0,98.0,33.0,25.0
51169.0,49095.0,94.0,982.0,97.0,33.0,5.0
55177.0,45623.0,72.0,323.0,96.0,33.0,25.0
45820.0,43821.0,83.0,477.0,97.0,33.0,23.33
57122.0,42521.0,87.0,392.0,101.0,33.0,25.0
49541.0,61842.0,85.0,600.0,98.0,33.0,15.26
45561.0,46742.0,76.0,396.0,99.0,33.0,25.0
54988.0,38372.0,68.0,272.0,95.0,32.0,25.0
48566.0,55469.0,74.0,461.0,99.0,32.0,25.0
53798.0,51055.0,80.0,440.0,98.0,33.0,25.0
48541.0,44168.0,84.0,382.0,94.0,32.0,25.0
49701.0,43334.0,78.0,392.0,98.0,33.0,25.0
52468.0,51367.0,71.0,737.0,96.0,32.0,5.0
51454.0,46765.0,81.0,436.0,94.0,34.0,25.0
40022.0,38370.0,84.0,273.0,97.0,32.0,25.0
44394.0,56936.0,79.0,408.0,98.0,33.0,25.0
54647.0,45830.0,67.0,511.0,97.0,32.0,19.06
49339.0,55478.0,73.0,233.0,97.0,32.0,25.0
47381.0,54392.0,84.0,825.0,96.0,33.0,5.0
43207.0,42995.0,61.0,674.0,102.0,32.0,5.0
44601.0,53166.0,54.0,786.0,95.0,32.0,5.0
39891.0,44743.0,90.0,578.0,99.0,33.0,8.22
49494.0,38666.0,80.0,81.0,97.0,33.0,25.0
47008.0,45877.0,81.0,807.0,95.0,32.0,5.0
45167.0,49988.0,64.0,327.0,97.0,33.0,25.0
49659.0,45686.0,82.0,344.0,94.0,33.0,25.0
51820.0,46465.0,78.0,531.0,96.0,32.0,17.22
60466.0,53718.0,59.0,776.0,97.0,32.0,5.0
42441.0,48532.0,89.0,711.0,94.0,31.0,5.0
55797.0,43784.0,77.0,681.0,98.0,33.0,5.0
54866.0,51510.0,71.0,438.0,95.0,33.0,25.0
46105.0,48988.0,71.0,434.0,94.0,32.0,25.0
51016.0,35392.0,55.0,569.0,95.0,33.0,5.0
47712.0,50142.0,81.0,474.0,101.0,32.0,24.12
50928.0,49959.0,78.0,678.0,93.0,33.0,5.0
57546.0,48101.0,73.0,666.0,98.0,32.0,5.0
53028.0,52459.0,88.0,618.0,95.0,32.0,15.27
52543.0,44638.0,61.0,-5.0,96.0,32.0,25.0
47848.0,49682.0,69.0,526.0,98.0,32.0,21.1
42580.0,40165.0,66.0,478.0,98.0,33.0,16.97
48958.0,50035.0,72.0,534.0,96.0,33.0,19.83
56033.0,57765.0,76.0,349.0,94.0,33.0,25.0
42364.0,43026.0,79.0,235.0,98.0,33.0,25.0
44725.0,44201.0,72.0,593.0,98.0,32.0,5.0
50631.0,44450.0,66.0,429.0,96.0,32.0,25.0
45077.0,48650.0,92.0,615.0,98.0,33.0,14.65
46037.0,42685.0,99.0,366.0,96.0,33.0,25.0
47882.0,50106.0,76.0,783.0,95.0,33.0,5.0
43172.0,52234.0,67.0,700.0,97.0,32.0,5.0
45129.0,50672.0,90.0,559.0,98.0,32.0,13.62
53517.0,39158.0,61.0,457.0,98.0,33.0,25.0
43463.0,52976.0,72.0,670.0,98.0,34.0,5.0
42011.0,52687.0,68.0,579.0,95.0,33.0,5.0
46850.0,52151.0,63.0,548.0,100.0,33.0,12.09
53660.0,49864.0,72.0,709.0,96.0,33.0,5.0
49015.0,49101.0,66.0,785.0,97.0,33.0,5.0
47677.0,53162.0,75.0,250.0,94.0,32.0,25.0
50222.0,57618.0,75.0,290.0,97.0,33.0,25.0
41271.0,43235.0,69.0,344.0,98.0,32.0,25.0
52474.0,53391.0,71.0,200.0,99.0,33.0,25.0
51917.0,47569.0,73.0,487.0,100.0,33.0,24.17
47953.0,47352.0,83.0,620.0,98.0,33.0,5.0
55030.0,40317.0,74.0,496.0,98.0,32.0,22.03
44363.0,46576.0,83.0,393.0,96.0,33.0,25.0
55640.0,43014.0,81.0,725.0,96.0,33.0,5.0
50772.0,45681.0,81.0,528.0,99.0,32.0,16.72
48317.0,42509.0,89.0,569.0,99.0,32.0,14.13
49901.0,45755.0,64.0,731.0,95.0,33.0,5.0
49464.0,45969.0,70.0,475.0,98.0,33.0,25.0
56101.0,48484.0,93.0,912.0,98.0,33.0,5.0
44617.0,39926.0,72.0,410.0,95.0,32.0,25.0
46187.0,40772.0,47.0,900.0,98.0,32.0,5.0
55182.0,49810.0,73.0,305.0,95.0,32.0,25.0
47022.0,44013.0,76.0,603.0,92.0,32.0,5.0
54503.0,53373.0,49.0,371.0,97.0,33.0,25.0
58497.0,49126.0,88.0,724.0,98.0,32.0,5.0
47991.0,51034.0,68.0,404.0,97.0,32.0,25.0
53407.0,55053.0,78.0,558.0,103.0,33.0,22.43
44232.0,46451.0,73.0,370.0,98.0,32.0,25.0
53774.0,45128.0,62.0,687.0,97.0,33.0,5.0
50997.0,52359.0,64.0,369.0,98.0,33.0,25.0
52365.0,50548.0,66.0,837.0,96.0,32.0,5.0
46772.0,47063.0,86.0,301.0,99.0,33.0,25.0
41695.0,54957.0,74.0,231.0,98.0,33.0,25.0
52516.0,46939.0,70.0,690.0,98.0,33.0,5.0
39683.0,48164.0,66.0,382.0,96.0,32.0,25.0
48413.0,48106.0,87.0,499.0,94.0,33.0,20.86
54706.0,43327.0,90.0,436.0,96.0,33.0,25.0
50959.0,48388.0,87.0,237.0,98.0,32.0,25.0
59742.0,54984.0,80.0,485.0,96.0,32.0,25.0
55126.0,50225.0,78.0,753.0,98.0,32.0,5.0
46731.0,48155.0,63.0,701.0,97.0,32.0,5.0
50137.0,47191.0,73.0,546.0,98.0,33.0,12.4
49763.0,49654.0,68.0,722.0,95.0,33.0,5.0
42089.0,51749.0,57.0,288.0,97.0,32.0,25.0
45298.0,51046.0,86.0,435.0,96.0,32.0,25.0
47196.0,46341.0,68.0,579.0,94.0,32.0,5.0
39819.0,49624.0,87.0,474.0,97.0,32.0,25.0
50237.0,50400.0,84.0,451.0,100.0,32.0,25.0
48755.0,42964.0,81.0,260.0,94.0,33.0,25.0
41636.0,48841.0,81.0,84.0,97.0,32.0,25.0
52021.0,37193.0,69.0,664.0,99.0,33.0,5.0
53579.0,50413.0,94.0,549.0,102.0,32.0,25.0
51135.0,51302.0,75.0,680.0,96.0,32.0,5.0
48380.0,51738.0,78.0,413.0,96.0,33.0,25.0
52957.0,46025.0,69.0,357.0,95.0,33.0,25.0
53401.0,49545.0,66.0,501.0,99.0,32.0,21.84
51537.0,55120.0,80.0,671.0,95.0,33.0,5.0
45877.0,55069.0,77.0,454.0,96.0,33.0,25.0
51383.0,47854.0,67.0,660.0,93.0,32.0,5.0
55977.0,48697.0,61.0,299.0,99.0,33.0,25.0
47017.0,53555.0,62.0,468.0,99.0,33.0,22.42
60490.0,40496.0,87.0,486.0,99.0,32.0,25.0
47372.0,46385.0,69.0,745.0,94.0,33.0,5.0
50162.0,54678.0,72.0,542.0,98.0,32.0,20.05
46638.0,52876.0,90.0,849.0,94.0,33.0,5.0
51116.0,49846.0,64.0,230.0,97.0,32.0,25.0
41289.0,40471.0,68.0,526.0,97.0,33.0,7.97
47270.0,47750.0,67.0,536.0,98.0,32.0,15.83
44539.0,45050.0,91.0,624.0,98.0,32.0,5.0
50677.0,49655.0,95.0,337.0,97.0,32.0,25.0
54972.0,43953.0,83.0,837.0,93.0,33.0,5.0
53230.0,42871.0,83.0,503.0,98.0,33.0,21.94
38142.0,37676.0,69.0,283.0,97.0,33.0,25.0
60210.0,54109.0,94.0,497.0,95.0,32.0,25.0
51476.0,46001.0,78.0,437.0,94.0,33.0,25.0
46118.0,48786.0,84.0,1057.0,100.0,33.0,5.0
50786.0,47989.0,74.0,710.0,99.0,33.0,5.0
50881.0,42663.0,72.0,510.0,98.0,34.0,18.19
46666.0,41705.0,92.0,478.0,96.0,32.0,24.27
50990.0,42973.0,80.0,690.0,92.0,33.0,5.0
46963.0,44384.0,90.0,700.0,99.0,33.0,5.0
47978.0,49833.0,78.0,-82.0,98.0,32.0,25.0
46569.0,44021.0,67.0,629.0,96.0,32.0,5.0
42837.0,56732.0,69.0,506.0,99.0,32.0,16.65
50729.0,53136.0,76.0,238.0,99.0,33.0,25.0
52926.0,52042.0,69.0,676.0,97.0,33.0,5.0
52574.0,47402.0,64.0,949.0,97.0,33.0,5.0
54100.0,55571.0,87.0,611.0,97.0,33.0,20.15
51622.0,46910.0,70.0,720.0,98.0,33.0,5.0
47336.0,47844.0,76.0,861.0,95.0,33.0,5.0
54198.0,48850.0,78.0,334.0,98.0,33.0,25.0
43212.0,51509.0,69.0,128.0,95.0,33.0,25.0
45497.0,51185.0,90.0,631.0,100.0,33.0,5.0
45179.0,45624.0,64.0,450.0,98.0,32.0,25.0
55400.0,45335.0,78.0,225.0,96.0,32.0,25.0
54714.0,51200.0,77.0,484.0,97.0,31.0,25.0
52437.0,51576.0,74.0,646.0,95.0,33.0,5.0
55360.0,46033.0,62.0,470.0,100.0,32.0,25.0
45604.0,40064.0,84.0,343.0,100.0,32.0,25.0
51743.0,46963.0,82.0,455.0,98.0,32.0,25.0
49374.0,51118.0,68.0,496.0,100.0,32.0,25.0
54234.0,57027.0,82.0,114.0,97.0,32.0,25.0
49424.0,42010.0,79.0,471.0,99.0,32.0,25.0
48075.0,45867.0,62.0,231.0,99.0,33.0,25.0
52705.0,46053.0,66.0,632.0,97.0,33.0,5.0
54381.0,54779.0,86.0,188.0,97.0,32.0,25.0
46658.0,47825.0,78.0,703.0,99.0,32.0,5.0
49695.0,43463.0,69.0,418.0,98.0,32.0,25.0
44708.0,50793.0,66.0,391.0,95.0,33.0,25.0
37510.0,45977.0,70.0,559.0,93.0,33.0,5.0
51002.0,41878.0,71.0,327.0,97.0,32.0,25.0
53045.0,43536.0,67.0,556.0,93.0,32.0,5.0
51310.0,56670.0,58.0,354.0,95.0,33.0,25.0
40252.0,49921.0,86.0,389.0,95.0,33.0,25.0
48246.0,48539.0,85.0,581.0,96.0,33.0,11.45
38908.0,46751.0,62.0,272.0,99.0,33.0,25.0
56849.0,49461.0,76.0,247.0,99.0,33.0,25.0
44570.0,49401.0,66.0,550.0,98.0,32.0,10.38
56277.0,49461.0,72.0,495.0,98.0,33.0,25.0
54729.0,48574.0,72.0,534.0,98.0,33.0,14.47
45497.0,52344.0,71.0,566.0,92.0,32.0,8.88
44336.0,48116.0,95.0,511.0,97.0,33.0,20.39
51752.0,43110.0,71.0,622.0,93.0,32.0,5.0
45778.0,44938.0,67.0,519.0,98.0,33.0,13.04
50512.0,38105.0,67.0,99.0,93.0,32.0,25.0
47586.0,58134.0,85.0,150.0,97.0,33.0,25.0
41094.0,52314.0,58.0,886.0,98.0,32.0,5.0
38848.0,43850.0,67.0,500.0,95.0,33.0,14.15
51133.0,46591.0,89.0,690.0,99.0,32.0,5.0
47192.0,44816.0,77.0,431.0,98.0,33.0,25.0
47235.0,55713.0,77.0,488.0,98.0,32.0,24.24
53479.0,40901.0,96.0,409.0,98.0,32.0,25.0
55867.0,48572.0,77.0,993.0,96.0,33.0,5.0
48637.0,47457.0,68.0,551.0,97.0,33.0,10.04
48297.0,52134.0,72.0,393.0,97.0,33.0,25.0
52501.0,47480.0,64.0,170.0,97.0,33.0,25.0
43215.0,39209.0,88.0,895.0,96.0,33.0,5.0
51116.0,46744.0,81.0,467.0,95.0,32.0,25.0
52759.0,43139.0,86.0,649.0,96.0,32.0,5.0
53401.0,48398.0,87.0,671.0,96.0,32.0,8.91
40316.0,55171.0,71.0,407.0,96.0,32.0,25.0
46193.0,39303.0,66.0,634.0,99.0,33.0,5.0
45609.0,43999.0,74.0,379.0,95.0,33.0,25.0
50499.0,45237.0,66.0,302.0,97.0,32.0,25.0
52404.0,46092.0,77.0,733.0,99.0,33.0,5.0
57484.0,51701.0,86.0,468.0,99.0,33.0,25.0
47525.0,47132.0,73.0,604.0,99.0,33.0,9.17
47512.0,50079.0,76.0,582.0,96.0,32.0,15.92
55748.0,44871.0,74.0,628.0,99.0,33.0,9.6
51483.0,49150.0,83.0,189.0,95.0,33.0,25.0
56338.0,51889.0,68.0,383.0,96.0,33.0,25.0
51444.0,44339.0,53.0,435.0,97.0,33.0,25.0
44214.0,51907.0,80.0,334.0,96.0,33.0,25.0
43334.0,48262.0,85.0,586.0,96.0,32.0,8.84
42242.0,53227.0,79.0,737.0,96.0,32.0,5.0
53310.0,46993.0,69.0,769.0,95.0,33.0,5.0
55943.0,49906.0,64.0,432.0,99.0,33.0,25.0
59247.0,47797.0,80.0,558.0,97.0,33.0,15.17
54216.0,47519.0,76.0,589.0,97.0,31.0,7.97
55814.0,49295.0,74.0,624.0,97.0,33.0,6.78
47100.0,50684.0,93.0,324.0,97.0,32.0,25.0
44218.0,41752.0,66.0,864.0,97.0,32.0,5.0
54250.0,55168.0,93.0,685.0,96.0,32.0,8.19
52088.0,38702.0,75.0,691.0,100.0,33.0,5.0
50537.0,44576.0,57.0,741.0,99.0,33.0,5.0
51937.0,47529.0,73.0,607.0,97.0,32.0,5.0
51616.0,50062.0,85.0,295.0,96.0,33.0,25.0
56419.0,55881.0,71.0,472.0,97.0,33.0,25.0
56475.0,38709.0,60.0,170.0,98.0,33.0,25.0
52721.0,45462.0,73.0,583.0,100.0,33.0,10.44
54229.0,37366.0,66.0,466.0,94.0,32.0,16.18
52570.0,48158.0,80.0,492.0,98.0,31.0,25.0
47694.0,49358.0,83.0,741.0,99.0,33.0,5.0
53783.0,55954.0,64.0,409.0,94.0,33.0,25.0
43028.0,48603.0,68.0,450.0,97.0,33.0,25.0
55269.0,53220.0,83.0,504.0,95.0,33.0,25.0
44027.0,50919.0,66.0,132.0,98.0,32.0,25.0
51429.0,45824.0,64.0,447.0,96.0,32.0,23.24
45774.0,40955.0,63.0,3.0,97.0,32.0,25.0
52767.0,49375.0,79.0,383.0,96.0,32.0,25.0
49830.0,40539.0,78.0,671.0,98.0,32.0,5.0
42026.0,54476.0,68.0,589.0,97.0,33.0,5.0
52103.0,47190.0,75.0,381.0,97.0,33.0,25.0
47110.0,53976.0,90.0,508.0,97.0,32.0,25.0
54406.0,45599.0,65.0,285.0,98.0,32.0,25.0
50007.0,49344.0,55.0,500.0,96.0,33.0,18.19
51977.0,49047.0,80.0,1086.0,100.0,33.0,5.0
45212.0,47775.0,74.0,869.0,95.0,32.0,5.0
47053.0,45837.0,68.0,511.0,94.0,32.0,16.61
47707.0,49962.0,82.0,532.0,93.0,32.0,15.4
54284.0,43369.0,83.0,304.0,93.0,32.0,25.0
58387.0,41953.0,53.0,340.0,98.0,32.0,25.0
45974.0,54214.0,68.0,572.0,98.0,34.0,7.25
55384.0,51636.0,98.0,395.0,99.0,32.0,25.0
39152.0,48329.0,81.0,681.0,95.0,33.0,5.0
44029.0,56326.0,82.0,814.0,98.0,33.0,5.0
45206.0,46661.0,87.0,567.0,97.0,33.0,8.92
43237.0,54614.0,75.0,520.0,97.0,32.0,14.82
42082.0,48878.0,83.0,164.0,98.0,32.0,25.0
52065.0,42876.0,82.0,650.0,95.0,32.0,5.0
48930.0,57240.0,80.0,271.0,102.0,33.0,25.0
51897.0,52954.0,72.0,416.0,100.0,33.0,25.0
53452.0,47395.0,77.0,692.0,96.0,33.0,5.0
51328.0,51636.0,69.0,706.0,95.0,33.0,5.0
53289.0,45981.0,75.0,407.0,97.0,33.0,25.0
49652.0,52146.0,63.0,418.0,97.0,32.0,25.0
44065.0,36045.0,67.0,360.0,99.0,33.0,25.0
55289.0,42901.0,72.0,260.0,95.0,32.0,25.0
47054.0,52896.0,66.0,373.0,98.0,32.0,25.0
45322.0,46752.0,70.0,177.0,94.0,32.0,25.0
49110.0,49038.0,73.0,637.0,98.0,33.0,5.0
45436.0,41266.0,79.0,579.0,97.0,32.0,5.0
47913.0,57239.0,84.0,612.0,101.0,33.0,18.97
51720.0,53953.0,70.0,309.0,94.0,32.0,25.0
51742.0,46997.0,88.0,261.0,100.0,32.0,25.0
45511.0,45977.0,84.0,511.0,94.0,32.0,25.0
47561.0,53148.0,80.0,513.0,94.0,31.0,19.59
55372.0,57912.0,77.0,471.0,94.0,32.0,25.0
52482.0,52769.0,78.0,442.0,98.0,32.0,25.0
60375.0,58859.0,87.0,842.0,95.0,32.0,5.0
55901.0,43388.0,87.0,585.0,94.0,31.0,16.15
55721.0,43903.0,88.0,894.0,97.0,33.0,5.0
43061.0,42055.0,75.0,754.0,98.0,33.0,5.0
53819.0,50209.0,81.0,841.0,97.0,32.0,5.0
49734.0,48878.0,88.0,285.0,97.0,33.0,25.0
47245.0,47240.0,69.0,619.0,101.0,32.0,7.16
50840.0,52046.0,72.0,414.0,97.0,32.0,25.0
54726.0,54162.0,75.0,167.0,99.0,33.0,25.0
52504.0,40372.0,84.0,799.0,97.0,33.0,5.0
45608.0,45015.0,84.0,441.0,95.0,32.0,25.0
53712.0,52101.0,73.0,289.0,98.0,32.0,25.0
46812.0,45661.0,60.0,417.0,96.0,32.0,20.1
51083.0,44009.0,77.0,341.0,97.0,34.0,25.0
48483.0,53093.0,66.0,361.0,98.0,33.0,25.0
48906.0,41552.0,60.0,456.0,93.0,32.0,21.83
53831.0,46492.0,62.0,846.0,94.0,31.0,5.0
44799.0,49643.0,78.0,367.0,99.0,33.0,25.0
59726.0,45131.0,89.0,832.0,96.0,34.0,5.0
40895.0,51916.0,75.0,670.0,96.0,32.0,5.0
47012.0,45156.0,77.0,579.0,97.0,32.0,13.02
51851.0,55043.0,87.0,650.0,96.0,33.0,8.31
52922.0,47371.0,60.0,503.0,98.0,32.0,25.0
49498.0,51356.0,80.0,757.0,97.0,31.0,5.0
49713.0,51730.0,75.0,613.0,97.0,33.0,5.0
52053.0,44862.0,81.0,167.0,96.0,32.0,25.0
48845.0,37733.0,70.0,559.0,97.0,33.0,5.0
56966.0,49804.0,67.0,657.0,99.0,32.0,9.14
54197.0,48361.0,76.0,442.0,96.0,33.0,25.0
54364.0,50779.0,91.0,525.0,99.0,33.0,25.0
45169.0,46867.0,84.0,377.0,97.0,33.0,25.0
49603.0,45848.0,70.0,224.0,98.0,33.0,25.0
48498.0,58042.0,62.0,190.0,97.0,33.0,25.0
44972.0,40638.0,58.0,193.0,97.0,33.0,25.0
51801.0,51670.0,88.0,634.0,98.0,33.0,14.8
47312.0,45127.0,65.0,2.0,99.0,32.0,25.0
53277.0,46321.0,72.0,367.0,97.0,32.0,25.0
44649.0,46414.0,88.0,347.0,98.0,31.0,25.0
58595.0,43983.0,59.0,444.0,96.0,33.0,25.0
45518.0,50856.0,90.0,129.0,100.0,32.0,25.0
51097.0,54953.0,72.0,581.0,98.0,33.0,5.0
53959.0,50350.0,64.0,245.0,97.0,33.0,25.0
47147.0,48517.0,73.0,726.0,97.0,32.0,5.0
54262.0,43068.0,68.0,376.0,99.0,32.0,25.0
43854.0,50584.0,79.0,481.0,96.0,32.0,25.0
57261.0,58782.0,69.0,501.0,93.0,32.0,25.0
50071.0,46097.0,56.0,549.0,97.0,33.0,8.48
47018.0,46120.0,73.0,507.0,99.0,34.0,24.2
48504.0,45195.0,61.0,415.0,100.0,33.0,25.0
54045.0,45553.0,77.0,569.0,97.0,32.0,16.47
47078.0,34274.0,63.0,593.0,97.0,33.0,5.0
46253.0,50025.0,70.0,347.0,98.0,33.0,25.0
48892.0,43772.0,77.0,585.0,96.0,32.0,8.82
44115.0,39949.0,73.0,738.0,98.0,33.0,5.0
59103.0,51766.0,78.0,641.0,97.0,33.0,7.14
47168.0,42590.0,82.0,686.0,99.0,33.0,5.0
54158.0,46307.0,63.0,534.0,98.0,33.0,11.61
51047.0,55332.0,74.0,313.0,99.0,32.0,25.0
45077.0,40954.0,42.0,338.0,97.0,34.0,25.0
49970.0,40337.0,77.0,564.0,101.0,33.0,7.53
53920.0,49347.0,72.0,689.0,98.0,32.0,5.0
49059.0,53747.0,65.0,1057.0,97.0,33.0,5.0
55966.0,40128.0,78.0,696.0,95.0,33.0,5.0
55108.0,50038.0,87.0,266.0,97.0,33.0,25.0
54595.0,50905.0,70.0,347.0,97.0,33.0,25.0
47702.0,37704.0,66.0,956.0,95.0,33.0,5.0
44601.0,51993.0,77.0,457.0,96.0,32.0,25.0
46932.0,52383.0,62.0,510.0,97.0,32.0,19.46
50981.0,46441.0,68.0,308.0,97.0,32.0,25.0
52729.0,54262.0,87.0,813.0,93.0,33.0,5.0
39142.0,53682.0,76.0,600.0,97.0,32.0,5.0
49959.0,48516.0,56.0,345.0,96.0,31.0,25.0
50790.0,45743.0,57.0,301.0,97.0,33.0,25.0
48612.0,43136.0,77.0,561.0,99.0,33.0,9.92
56456.0,47812.0,84.0,509.0,101.0,32.0,25.0
52109.0,50849.0,59.0,666.0,98.0,32.0,5.0
56551.0,46379.0,79.0,609.0,95.0,32.0,13.15
48920.0,37012.0,88.0,447.0,96.0,32.0,25.0
54687.0,54344.0,94.0,391.0,98.0,33.0,25.0
58175.0,48951.0,78.0,468.0,98.0,32.0,25.0
56558.0,46102.0,80.0,390.0,99.0,32.0,25.0
44539.0,52286.0,54.0,474.0,97.0,33.0,17.13
48732.0,55623.0,96.0,503.0,96.0,33.0,25.0
48274.0,33990.0,69.0,320.0,101.0,32.0,25.0
52446.0,50171.0,66.0,626.0,97.0,32.0,5.0
53432.0,40867.0,72.0,426.0,95.0,33.0,25.0
45806.0,50496.0,90.0,332.0,100.0,32.0,25.0
50339.0,48640.0,97.0,430.0,94.0,34.0,25.0
39900.0,51179.0,76.0,548.0,90.0,33.0,5.96
57210.0,45504.0,85.0,517.0,99.0,32.0,23.04
47438.0,38634.0,75.0,584.0,99.0,32.0,5.0
50279.0,45748.0,65.0,680.0,98.0,33.0,5.0
48452.0,50034.0,90.0,761.0,94.0,32.0,5.0
55730.0,53077.0,69.0,557.0,97.0,33.0,14.99
35812.0,42141.0,90.0,286.0,96.0,32.0,25.0
49917.0,53135.0,88.0,446.0,96.0,33.0,25.0
49471.0,44761.0,81.0,299.0,100.0,32.0,25.0
47732.0,49812.0,93.0,839.0,95.0,32.0,5.0
58631.0,45451.0,97.0,897.0,98.0,32.0,5.0
45563.0,48911.0,73.0,630.0,99.0,33.0,5.0
53859.0,52459.0,67.0,672.0,98.0,32.0,5.0
51781.0,41865.0,56.0,550.0,99.0,32.0,7.04
56308.0,44600.0,97.0,573.0,98.0,32.0,16.64
46664.0,48925.0,71.0,181.0,98.0,33.0,25.0
46335.0,60008.0,86.0,485.0,98.0,33.0,25.0
55480.0,43684.0,68.0,324.0,98.0,33.0,25.0
